fazenda,data,pluvio_id,tipo,mm_bruto,mm,mm_ref,zero_suspeito
RDM,2025-11-25,RDM-114,pivo,0.5,0.5,0.89,False
RDM,2025-11-25,RDM-115,pivo,1.02,1.02,0.89,False
RDM,2025-11-25,RDM-116,pivo,0.51,0.51,0.89,False
RDM,2025-11-25,RDM-117,pivo,0.6,0.6,0.89,False
RDM,2025-11-25,RDM-118,pivo,0.3,0.3,0.89,False
RDM,2025-11-25,RDM-119,pivo,0.51,0.51,0.89,False
RDM,2025-11-25,RDM-120,pivo,0.76,0.76,0.89,False
RDM,2025-11-25,RDM-121,pivo,0.51,0.51,0.89,False
RDM,2025-11-25,RDM-122,pivo,1.02,1.02,0.89,False
RDM,2025-11-25,RDM-123,pivo,1.78,1.78,0.89,False
RDM,2025-11-25,RDM-124,pivo,0.6,0.6,0.89,False
RDM,2025-11-25,RDM-125,pivo,0.3,0.3,0.89,False
RDM,2025-11-25,RDM-126,pivo,0.0,0.0,0.89,False
RDM,2025-11-25,RDM-127,pivo,0.51,0.51,0.89,False
RDM,2025-11-25,RDM-128,pivo,0.76,0.76,0.89,False
RDM,2025-11-25,RDM-129,pivo,0.76,0.76,0.89,False
RDM,2025-11-25,RDM-130,pivo,0.51,0.51,0.89,False
RDM,2025-11-25,RDM-131,pivo,1.27,1.27,0.89,False
RDM,2025-11-25,RDM-132,pivo,1.8,1.8,0.89,False
RDM,2025-11-25,RDM-133,pivo,0.0,0.0,0.89,False
RDM,2025-11-24,RDM-101,pivo,21.25,21.25,23.085,False
RDM,2025-11-24,RDM-102,pivo,22.5,22.5,23.085,False
RDM,2025-11-24,RDM-103,pivo,16.0,16.0,23.085,False
RDM,2025-11-24,RDM-104,pivo,18.29,18.29,23.085,False
RDM,2025-11-24,RDM-105,pivo,13.46,13.46,23.085,False
RDM,2025-11-24,RDM-106,pivo,17.78,17.78,23.085,False
RDM,2025-11-24,RDM-107,pivo,13.8,13.8,23.085,False
RDM,2025-11-24,RDM-108,pivo,13.97,13.97,23.085,False
RDM,2025-11-24,RDM-109,pivo,19.56,19.56,23.085,False
RDM,2025-11-24,RDM-110,pivo,14.1,14.1,23.085,False
RDM,2025-11-24,RDM-112,pivo,27.43,27.43,23.085,False
RDM,2025-11-24,RDM-113,pivo,32.4,32.4,23.085,False
RDM,2025-11-24,RDM-114,pivo,26.25,26.25,23.085,False
RDM,2025-11-24,RDM-115,pivo,24.13,24.13,23.085,False
RDM,2025-11-24,RDM-116,pivo,23.62,23.62,23.085,False
RDM,2025-11-24,RDM-117,pivo,36.6,36.6,23.085,False
RDM,2025-11-24,RDM-118,pivo,22.8,22.8,23.085,False
RDM,2025-11-24,RDM-119,pivo,25.15,25.15,23.085,False
RDM,2025-11-24,RDM-120,pivo,23.88,23.88,23.085,False
RDM,2025-11-24,RDM-121,pivo,25.15,25.15,23.085,False
RDM,2025-11-24,RDM-122,pivo,24.13,24.13,23.085,False
RDM,2025-11-24,RDM-123,pivo,24.89,24.89,23.085,False
RDM,2025-11-24,RDM-124,pivo,20.7,20.7,23.085,False
RDM,2025-11-24,RDM-125,pivo,20.7,20.7,23.085,False
RDM,2025-11-24,RDM-126,pivo,23.37,23.37,23.085,False
RDM,2025-11-24,RDM-127,pivo,19.56,19.56,23.085,False
RDM,2025-11-24,RDM-128,pivo,24.89,24.89,23.085,False
RDM,2025-11-24,RDM-129,pivo,22.61,22.61,23.085,False
RDM,2025-11-24,RDM-130,pivo,24.89,24.89,23.085,False
RDM,2025-11-24,RDM-131,pivo,28.19,28.19,23.085,False
RDM,2025-11-24,RDM-132,pivo,29.4,29.4,23.085,False
RDM,2025-11-24,RDM-133,pivo,14.22,14.22,23.085,False
RDM,2025-11-23,RDM-101,pivo,12.0,12.0,22.225,False
RDM,2025-11-23,RDM-102,pivo,12.25,12.25,22.225,False
RDM,2025-11-23,RDM-103,pivo,10.16,10.16,22.225,False
RDM,2025-11-23,RDM-104,pivo,13.46,13.46,22.225,False
RDM,2025-11-23,RDM-105,pivo,11.43,11.43,22.225,False
RDM,2025-11-23,RDM-106,pivo,11.68,11.68,22.225,False
RDM,2025-11-23,RDM-107,pivo,13.8,13.8,22.225,False
RDM,2025-11-23,RDM-108,pivo,12.45,12.45,22.225,False
RDM,2025-11-23,RDM-109,pivo,12.7,12.7,22.225,False
RDM,2025-11-23,RDM-110,pivo,14.4,14.4,22.225,False
RDM,2025-11-23,RDM-112,pivo,16.0,16.0,22.225,False
RDM,2025-11-23,RDM-113,pivo,18.6,18.6,22.225,False
RDM,2025-11-23,RDM-114,pivo,20.75,20.75,22.225,False
RDM,2025-11-23,RDM-115,pivo,22.1,22.1,22.225,False
RDM,2025-11-23,RDM-116,pivo,22.35,22.35,22.225,False
RDM,2025-11-23,RDM-117,pivo,30.6,30.6,22.225,False
RDM,2025-11-23,RDM-118,pivo,30.3,30.3,22.225,False
RDM,2025-11-23,RDM-119,pivo,23.88,23.88,22.225,False
RDM,2025-11-23,RDM-120,pivo,36.07,36.07,22.225,False
RDM,2025-11-23,RDM-121,pivo,32.0,32.0,22.225,False
RDM,2025-11-23,RDM-122,pivo,30.47,30.47,22.225,False
RDM,2025-11-23,RDM-123,pivo,32.51,32.51,22.225,False
RDM,2025-11-23,RDM-124,pivo,39.6,39.6,22.225,False
RDM,2025-11-23,RDM-125,pivo,32.4,32.4,22.225,False
RDM,2025-11-23,RDM-126,pivo,21.9,21.9,22.225,False
RDM,2025-11-23,RDM-127,pivo,26.67,26.67,22.225,False
RDM,2025-11-23,RDM-128,pivo,23.11,23.11,22.225,False
RDM,2025-11-23,RDM-129,pivo,25.4,25.4,22.225,False
RDM,2025-11-23,RDM-130,pivo,23.88,23.88,22.225,False
RDM,2025-11-23,RDM-131,pivo,24.13,24.13,22.225,False
RDM,2025-11-23,RDM-132,pivo,19.8,19.8,22.225,False
RDM,2025-11-23,RDM-133,pivo,28.19,28.19,22.225,False
RDM,2025-11-22,RDM-101,pivo,0.0,0.0,0.0,False
RDM,2025-11-22,RDM-102,pivo,0.0,0.0,0.0,False
RDM,2025-11-22,RDM-103,pivo,0.0,0.0,0.0,False
RDM,2025-11-22,RDM-104,pivo,0.0,0.0,0.0,False
RDM,2025-11-22,RDM-105,pivo,0.0,0.0,0.0,False
RDM,2025-11-22,RDM-106,pivo,0.0,0.0,0.0,False
RDM,2025-11-22,RDM-107,pivo,0.0,0.0,0.0,False
RDM,2025-11-22,RDM-108,pivo,0.0,0.0,0.0,False
RDM,2025-11-22,RDM-109,pivo,0.0,0.0,0.0,False
RDM,2025-11-22,RDM-110,pivo,0.0,0.0,0.0,False
RDM,2025-11-22,RDM-112,pivo,0.51,0.51,0.0,False
RDM,2025-11-22,RDM-113,pivo,0.0,0.0,0.0,False
RDM,2025-11-22,RDM-114,pivo,0.0,0.0,0.0,False
RDM,2025-11-22,RDM-115,pivo,0.51,0.51,0.0,False
RDM,2025-11-22,RDM-116,pivo,4.06,4.06,0.0,False
RDM,2025-11-22,RDM-117,pivo,1.2,1.2,0.0,False
RDM,2025-11-22,RDM-118,pivo,0.0,0.0,0.0,False
RDM,2025-11-22,RDM-119,pivo,2.79,2.79,0.0,False
RDM,2025-11-22,RDM-120,pivo,0.0,0.0,0.0,False
RDM,2025-11-22,RDM-121,pivo,0.0,0.0,0.0,False
RDM,2025-11-22,RDM-122,pivo,0.0,0.0,0.0,False
RDM,2025-11-22,RDM-123,pivo,0.0,0.0,0.0,False
RDM,2025-11-22,RDM-124,pivo,0.0,0.0,0.0,False
RDM,2025-11-22,RDM-125,pivo,0.9,0.9,0.0,False
RDM,2025-11-22,RDM-126,pivo,1.5,1.5,0.0,False
RDM,2025-11-22,RDM-127,pivo,2.54,2.54,0.0,False
RDM,2025-11-22,RDM-128,pivo,2.79,2.79,0.0,False
RDM,2025-11-22,RDM-129,pivo,5.08,5.08,0.0,False
RDM,2025-11-22,RDM-130,pivo,2.03,2.03,0.0,False
RDM,2025-11-22,RDM-131,pivo,0.0,0.0,0.0,False
RDM,2025-11-22,RDM-132,pivo,0.0,0.0,0.0,False
RDM,2025-11-22,RDM-133,pivo,0.51,0.51,0.0,False
RDM,2025-11-21,RDM-101,pivo,3.75,3.75,1.1099999999999999,False
RDM,2025-11-21,RDM-102,pivo,4.75,4.75,1.1099999999999999,False
RDM,2025-11-21,RDM-103,pivo,7.37,7.37,1.1099999999999999,False
RDM,2025-11-21,RDM-104,pivo,6.6,6.6,1.1099999999999999,False
RDM,2025-11-21,RDM-105,pivo,10.67,10.67,1.1099999999999999,False
RDM,2025-11-21,RDM-106,pivo,9.4,9.4,1.1099999999999999,False
RDM,2025-11-21,RDM-107,pivo,32.7,32.7,1.1099999999999999,False
RDM,2025-11-21,RDM-108,pivo,23.62,23.62,1.1099999999999999,False
RDM,2025-11-21,RDM-109,pivo,7.11,7.11,1.1099999999999999,False
RDM,2025-11-21,RDM-110,pivo,14.7,14.7,1.1099999999999999,False
RDM,2025-11-21,RDM-112,pivo,0.25,0.25,1.1099999999999999,False
RDM,2025-11-21,RDM-113,pivo,0.6,0.6,1.1099999999999999,False
RDM,2025-11-21,RDM-114,pivo,0.25,0.25,1.1099999999999999,False
RDM,2025-11-21,RDM-115,pivo,0.51,0.51,1.1099999999999999,False
RDM,2025-11-21,RDM-116,pivo,0.25,0.25,1.1099999999999999,False
RDM,2025-11-21,RDM-117,pivo,0.3,0.3,1.1099999999999999,False
RDM,2025-11-21,RDM-118,pivo,0.0,0.0,1.1099999999999999,False
RDM,2025-11-21,RDM-119,pivo,0.76,0.76,1.1099999999999999,False
RDM,2025-11-21,RDM-120,pivo,0.25,0.25,1.1099999999999999,False
RDM,2025-11-21,RDM-121,pivo,0.76,0.76,1.1099999999999999,False
RDM,2025-11-21,RDM-122,pivo,0.25,0.25,1.1099999999999999,False
RDM,2025-11-21,RDM-123,pivo,0.25,0.25,1.1099999999999999,False
RDM,2025-11-21,RDM-124,pivo,0.6,0.6,1.1099999999999999,False
RDM,2025-11-21,RDM-125,pivo,1.5,1.5,1.1099999999999999,False
RDM,2025-11-21,RDM-126,pivo,1.5,1.5,1.1099999999999999,False
RDM,2025-11-21,RDM-127,pivo,2.54,2.54,1.1099999999999999,False
RDM,2025-11-21,RDM-128,pivo,1.27,1.27,1.1099999999999999,False
RDM,2025-11-21,RDM-129,pivo,1.02,1.02,1.1099999999999999,False
RDM,2025-11-21,RDM-130,pivo,0.76,0.76,1.1099999999999999,False
RDM,2025-11-21,RDM-131,pivo,0.76,0.76,1.1099999999999999,False
RDM,2025-11-21,RDM-132,pivo,1.2,1.2,1.1099999999999999,False
RDM,2025-11-21,RDM-133,pivo,4.32,4.32,1.1099999999999999,False
RDM,2025-11-20,RDM-101,pivo,3.25,3.25,1.1099999999999999,False
RDM,2025-11-20,RDM-102,pivo,0.25,0.25,1.1099999999999999,False
RDM,2025-11-20,RDM-103,pivo,5.84,5.84,1.1099999999999999,False
RDM,2025-11-20,RDM-104,pivo,4.06,4.06,1.1099999999999999,False
RDM,2025-11-20,RDM-105,pivo,13.72,13.72,1.1099999999999999,False
RDM,2025-11-20,RDM-106,pivo,10.41,10.41,1.1099999999999999,False
RDM,2025-11-20,RDM-107,pivo,7.8,7.8,1.1099999999999999,False
RDM,2025-11-20,RDM-108,pivo,16.76,16.76,1.1099999999999999,False
RDM,2025-11-20,RDM-109,pivo,0.51,0.51,1.1099999999999999,False
RDM,2025-11-20,RDM-110,pivo,6.3,6.3,1.1099999999999999,False
RDM,2025-11-20,RDM-112,pivo,4.32,4.32,1.1099999999999999,False
RDM,2025-11-20,RDM-113,pivo,1.2,1.2,1.1099999999999999,False
RDM,2025-11-20,RDM-114,pivo,5.25,5.25,1.1099999999999999,False
RDM,2025-11-20,RDM-115,pivo,3.05,3.05,1.1099999999999999,False
RDM,2025-11-20,RDM-116,pivo,4.83,4.83,1.1099999999999999,False
RDM,2025-11-20,RDM-117,pivo,4.8,4.8,1.1099999999999999,False
RDM,2025-11-20,RDM-118,pivo,3.13,3.13,1.1099999999999999,False
RDM,2025-11-20,RDM-119,pivo,1.02,1.02,1.1099999999999999,False
RDM,2025-11-20,RDM-120,pivo,3.56,3.56,1.1099999999999999,False
RDM,2025-11-20,RDM-121,pivo,0.76,0.76,1.1099999999999999,False
RDM,2025-11-20,RDM-122,pivo,1.02,1.02,1.1099999999999999,False
RDM,2025-11-20,RDM-123,pivo,0.0,0.0,1.1099999999999999,False
RDM,2025-11-20,RDM-124,pivo,0.0,0.0,1.1099999999999999,False
RDM,2025-11-20,RDM-125,pivo,0.0,0.0,1.1099999999999999,False
RDM,2025-11-20,RDM-126,pivo,0.0,0.0,1.1099999999999999,False
RDM,2025-11-20,RDM-127,pivo,0.0,0.0,1.1099999999999999,False
RDM,2025-11-20,RDM-128,pivo,0.25,0.25,1.1099999999999999,False
RDM,2025-11-20,RDM-129,pivo,0.0,0.0,1.1099999999999999,False
RDM,2025-11-20,RDM-130,pivo,0.25,0.25,1.1099999999999999,False
RDM,2025-11-20,RDM-131,pivo,0.0,0.0,1.1099999999999999,False
RDM,2025-11-20,RDM-132,pivo,0.6,0.6,1.1099999999999999,False
RDM,2025-11-20,RDM-133,pivo,0.0,0.0,1.1099999999999999,False
RDM,2025-11-19,RDM-101,pivo,0.0,0.0,0.25,False
RDM,2025-11-19,RDM-102,pivo,0.0,0.0,0.25,False
RDM,2025-11-19,RDM-103,pivo,0.0,0.0,0.25,False
RDM,2025-11-19,RDM-104,pivo,0.51,0.51,0.25,False
RDM,2025-11-19,RDM-105,pivo,0.0,0.0,0.25,False
RDM,2025-11-19,RDM-106,pivo,0.25,0.25,0.25,False
RDM,2025-11-19,RDM-107,pivo,0.0,0.0,0.25,False
RDM,2025-11-19,RDM-108,pivo,0.0,0.0,0.25,False
RDM,2025-11-19,RDM-109,pivo,2.54,2.54,0.25,False
RDM,2025-11-19,RDM-110,pivo,3.9,3.9,0.25,False
RDM,2025-11-19,RDM-112,pivo,0.0,0.0,0.25,False
RDM,2025-11-19,RDM-113,pivo,0.0,0.0,0.25,False
RDM,2025-11-19,RDM-114,pivo,0.0,0.0,0.25,False
RDM,2025-11-19,RDM-115,pivo,0.25,0.25,0.25,False
RDM,2025-11-19,RDM-116,pivo,0.0,0.0,0.25,False
RDM,2025-11-19,RDM-117,pivo,0.3,0.3,0.25,False
RDM,2025-11-19,RDM-118,pivo,0.0,0.0,0.25,False
RDM,2025-11-19,RDM-119,pivo,0.0,0.0,0.25,False
RDM,2025-11-19,RDM-120,pivo,0.0,0.0,0.25,False
RDM,2025-11-19,RDM-121,pivo,0.0,0.0,0.25,False
RDM,2025-11-19,RDM-122,pivo,0.0,0.0,0.25,False
RDM,2025-11-19,RDM-123,pivo,0.51,0.51,0.25,False
RDM,2025-11-19,RDM-124,pivo,0.9,0.9,0.25,False
RDM,2025-11-19,RDM-125,pivo,0.6,0.6,0.25,False
RDM,2025-11-19,RDM-126,pivo,0.9,0.9,0.25,False
RDM,2025-11-19,RDM-127,pivo,0.51,0.51,0.25,False
RDM,2025-11-19,RDM-128,pivo,0.76,0.76,0.25,False
RDM,2025-11-19,RDM-129,pivo,1.27,1.27,0.25,False
RDM,2025-11-19,RDM-130,pivo,0.76,0.76,0.25,False
RDM,2025-11-19,RDM-131,pivo,0.76,0.76,0.25,False
RDM,2025-11-19,RDM-132,pivo,1.8,1.8,0.25,False
RDM,2025-11-19,RDM-133,pivo,0.76,0.76,0.25,False
RDM,2025-11-10,RDM-101,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-102,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-103,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-104,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-105,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-106,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-107,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-108,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-109,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-110,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-112,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-113,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-114,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-115,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-116,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-117,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-118,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-119,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-120,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-121,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-122,pivo,0.25,0.25,0.0,False
RDM,2025-11-10,RDM-123,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-124,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-125,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-126,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-127,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-128,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-129,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-130,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-131,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-132,pivo,0.0,0.0,0.0,False
RDM,2025-11-10,RDM-133,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-101,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-102,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-103,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-104,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-105,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-106,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-107,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-108,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-109,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-110,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-112,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-113,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-114,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-115,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-116,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-117,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-118,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-119,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-120,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-121,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-122,pivo,0.25,0.25,0.0,False
RDM,2025-11-09,RDM-123,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-124,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-125,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-126,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-127,pivo,0.51,0.51,0.0,False
RDM,2025-11-09,RDM-128,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-129,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-130,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-131,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-132,pivo,0.0,0.0,0.0,False
RDM,2025-11-09,RDM-133,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-101,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-102,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-103,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-104,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-105,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-106,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-107,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-108,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-109,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-110,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-112,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-113,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-114,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-115,pivo,0.25,0.25,0.0,False
RDM,2025-11-08,RDM-116,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-117,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-118,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-119,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-120,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-121,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-122,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-123,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-124,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-125,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-126,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-127,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-128,pivo,0.25,0.25,0.0,False
RDM,2025-11-08,RDM-129,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-130,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-131,pivo,0.25,0.25,0.0,False
RDM,2025-11-08,RDM-132,pivo,0.0,0.0,0.0,False
RDM,2025-11-08,RDM-133,pivo,0.0,0.0,0.0,False
RDM,2025-11-07,RDM-101,pivo,25.5,25.5,14.225000000000001,False
RDM,2025-11-07,RDM-102,pivo,18.75,18.75,14.225000000000001,False
RDM,2025-11-07,RDM-103,pivo,22.35,22.35,14.225000000000001,False
RDM,2025-11-07,RDM-104,pivo,21.08,21.08,14.225000000000001,False
RDM,2025-11-07,RDM-105,pivo,16.0,16.0,14.225000000000001,False
RDM,2025-11-07,RDM-106,pivo,17.53,17.53,14.225000000000001,False
RDM,2025-11-07,RDM-107,pivo,12.6,12.6,14.225000000000001,False
RDM,2025-11-07,RDM-108,pivo,13.97,13.97,14.225000000000001,False
RDM,2025-11-07,RDM-109,pivo,20.32,20.32,14.225000000000001,False
RDM,2025-11-07,RDM-110,pivo,18.4,18.4,14.225000000000001,False
RDM,2025-11-07,RDM-112,pivo,17.78,17.78,14.225000000000001,False
RDM,2025-11-07,RDM-113,pivo,18.3,18.3,14.225000000000001,False
RDM,2025-11-07,RDM-114,pivo,23.75,23.75,14.225000000000001,False
RDM,2025-11-07,RDM-115,pivo,11.18,11.18,14.225000000000001,False
RDM,2025-11-07,RDM-116,pivo,16.0,16.0,14.225000000000001,False
RDM,2025-11-07,RDM-117,pivo,13.7,13.7,14.225000000000001,False
RDM,2025-11-07,RDM-118,pivo,13.3,13.3,14.225000000000001,False
RDM,2025-11-07,RDM-119,pivo,11.18,11.18,14.225000000000001,False
RDM,2025-11-07,RDM-120,pivo,14.48,14.48,14.225000000000001,False
RDM,2025-11-07,RDM-121,pivo,10.16,10.16,14.225000000000001,False
RDM,2025-11-07,RDM-122,pivo,17.27,17.27,14.225000000000001,False
RDM,2025-11-07,RDM-123,pivo,13.46,13.46,14.225000000000001,False
RDM,2025-11-07,RDM-124,pivo,13.8,13.8,14.225000000000001,False
RDM,2025-11-07,RDM-125,pivo,12.9,12.9,14.225000000000001,False
RDM,2025-11-07,RDM-126,pivo,10.67,10.67,14.225000000000001,False
RDM,2025-11-07,RDM-127,pivo,11.43,11.43,14.225000000000001,False
RDM,2025-11-07,RDM-128,pivo,10.67,10.67,14.225000000000001,False
RDM,2025-11-07,RDM-129,pivo,11.68,11.68,14.225000000000001,False
RDM,2025-11-07,RDM-130,pivo,10.16,10.16,14.225000000000001,False
RDM,2025-11-07,RDM-131,pivo,9.4,9.4,14.225000000000001,False
RDM,2025-11-07,RDM-132,pivo,15.3,15.3,14.225000000000001,False
RDM,2025-11-07,RDM-133,pivo,14.73,14.73,14.225000000000001,False
RDM,2025-11-06,RDM-101,pivo,22.75,22.75,25.91,False
RDM,2025-11-06,RDM-102,pivo,23.0,23.0,25.91,False
RDM,2025-11-06,RDM-103,pivo,21.08,21.08,25.91,False
RDM,2025-11-06,RDM-104,pivo,27.18,27.18,25.91,False
RDM,2025-11-06,RDM-105,pivo,22.35,22.35,25.91,False
RDM,2025-11-06,RDM-106,pivo,27.18,27.18,25.91,False
RDM,2025-11-06,RDM-107,pivo,30.9,30.9,25.91,False
RDM,2025-11-06,RDM-108,pivo,30.99,30.99,25.91,False
RDM,2025-11-06,RDM-109,pivo,26.42,26.42,25.91,False
RDM,2025-11-06,RDM-110,pivo,39.3,39.3,25.91,False
RDM,2025-11-06,RDM-112,pivo,17.02,17.02,25.91,False
RDM,2025-11-06,RDM-113,pivo,22.2,22.2,25.91,False
RDM,2025-11-06,RDM-114,pivo,17.75,17.75,25.91,False
RDM,2025-11-06,RDM-115,pivo,21.84,21.84,25.91,False
RDM,2025-11-06,RDM-116,pivo,23.88,23.88,25.91,False
RDM,2025-11-06,RDM-117,pivo,24.9,24.9,25.91,False
RDM,2025-11-06,RDM-118,pivo,25.0,25.0,25.91,False
RDM,2025-11-06,RDM-119,pivo,25.4,25.4,25.91,False
RDM,2025-11-06,RDM-120,pivo,26.67,26.67,25.91,False
RDM,2025-11-06,RDM-121,pivo,30.99,30.99,25.91,False
RDM,2025-11-06,RDM-122,pivo,24.89,24.89,25.91,False
RDM,2025-11-06,RDM-123,pivo,29.46,29.46,25.91,False
RDM,2025-11-06,RDM-124,pivo,39.0,39.0,25.91,False
RDM,2025-11-06,RDM-125,pivo,32.4,32.4,25.91,False
RDM,2025-11-06,RDM-126,pivo,31.9,31.9,25.91,False
RDM,2025-11-06,RDM-127,pivo,27.94,27.94,25.91,False
RDM,2025-11-06,RDM-128,pivo,34.8,34.8,25.91,False
RDM,2025-11-06,RDM-129,pivo,36.32,36.32,25.91,False
RDM,2025-11-06,RDM-130,pivo,25.4,25.4,25.91,False
RDM,2025-11-06,RDM-131,pivo,22.1,22.1,25.91,False
RDM,2025-11-06,RDM-132,pivo,25.2,25.2,25.91,False
RDM,2025-11-06,RDM-133,pivo,27.43,27.43,25.91,False
RDM,2025-11-05,RDM-101,pivo,0.0,0.0,0.0,False
RDM,2025-11-05,RDM-102,pivo,0.0,0.0,0.0,False
RDM,2025-11-05,RDM-103,pivo,0.0,0.0,0.0,False
RDM,2025-11-05,RDM-104,pivo,0.0,0.0,0.0,False
RDM,2025-11-05,RDM-105,pivo,0.0,0.0,0.0,False
RDM,2025-11-05,RDM-106,pivo,0.0,0.0,0.0,False
RDM,2025-11-05,RDM-107,pivo,0.0,0.0,0.0,False
RDM,2025-11-05,RDM-108,pivo,0.0,0.0,0.0,False
RDM,2025-11-05,RDM-109,pivo,0.0,0.0,0.0,False
RDM,2025-11-05,RDM-110,pivo,0.0,0.0,0.0,False
RDM,2025-11-05,RDM-112,pivo,0.0,0.0,0.0,False
RDM,2025-11-05,RDM-113,pivo,0.0,0.0,0.0,False
RDM,2025-11-05,RDM-114,pivo,0.0,0.0,0.0,False
RDM,2025-11-05,RDM-115,pivo,0.0,0.0,0.0,False
