data,pluvio_id,mm,fazenda
2026-01-25,KRT-055,0.0,KRT
2026-01-25,KRT-056,0.0,KRT
2026-01-25,KRT-057,0.0,KRT
2026-01-25,KRT-058,0.0,KRT
2026-01-25,KRT-059,0.0,KRT
2026-01-25,KRT-060,0.0,KRT
2026-01-25,KRT-061,0.0,KRT
2026-01-25,KRT-062,0.0,KRT
2026-01-25,KRT-063,0.0,KRT
2026-01-25,KRT-064,0.0,KRT
2026-01-25,KRT-065,0.0,KRT
2026-01-25,KRT-066,0.0,KRT
2026-01-25,KRT-067,0.0,KRT
2026-01-25,KRT-068,0.0,KRT
2026-01-25,KRT-069,0.0,KRT
2026-01-25,KRT-070,0.0,KRT
2026-01-25,KRT-071,0.0,KRT
2026-01-25,KRT-072,0.0,KRT
2026-01-25,KRT-073,0.0,KRT
2026-01-25,KRT-074,0.0,KRT
2026-01-25,RDM-101,0.0,RDM
2026-01-25,RDM-102,0.0,RDM
2026-01-25,RDM-103,0.0,RDM
2026-01-25,RDM-104,0.0,RDM
2026-01-25,RDM-105,0.0,RDM
2026-01-25,RDM-106,0.0,RDM
2026-01-25,RDM-107,0.0,RDM
2026-01-25,RDM-108,0.0,RDM
2026-01-25,RDM-109,0.0,RDM
2026-01-25,RDM-110,0.0,RDM
2026-01-25,RDM-112,0.0,RDM
2026-01-25,RDM-113,0.0,RDM
2026-01-25,RDM-114,0.25,RDM
2026-01-25,RDM-115,0.0,RDM
2026-01-25,RDM-116,0.0,RDM
2026-01-25,RDM-117,0.0,RDM
2026-01-25,RDM-118,0.0,RDM
2026-01-25,RDM-119,0.0,RDM
2026-01-25,RDM-120,0.0,RDM
2026-01-25,RDM-121,0.0,RDM
2026-01-25,RDM-122,0.0,RDM
2026-01-25,RDM-123,0.0,RDM
2026-01-25,RDM-124,0.3,RDM
2026-01-25,RDM-125,0.0,RDM
2026-01-25,RDM-126,0.0,RDM
2026-01-25,RDM-127,0.0,RDM
2026-01-25,RDM-128,0.0,RDM
2026-01-25,RDM-129,0.0,RDM
2026-01-25,RDM-130,0.0,RDM
2026-01-25,RDM-131,0.0,RDM
2026-01-25,RDM-132,0.0,RDM
2026-01-25,RDM-133,0.0,RDM
2026-01-26,KRT-001,0.0,KRT
2026-01-26,KRT-002,0.0,KRT
2026-01-26,KRT-003,0.0,KRT
2026-01-26,KRT-004,0.0,KRT
2026-01-26,KRT-005,0.25,KRT
2026-01-26,KRT-006,0.0,KRT
2026-01-26,KRT-007,0.0,KRT
2026-01-26,KRT-008,0.25,KRT
2026-01-26,KRT-009,0.0,KRT
2026-01-26,KRT-010,0.0,KRT
2026-01-26,KRT-011,0.0,KRT
2026-01-26,KRT-012,0.0,KRT
2026-01-26,KRT-013,0.0,KRT
2026-01-26,KRT-014,0.0,KRT
2026-01-26,KRT-015,0.0,KRT
2026-01-26,KRT-016,0.0,KRT
2026-01-26,KRT-017,0.0,KRT
2026-01-26,KRT-018,0.0,KRT
2026-01-26,KRT-019,0.0,KRT
2026-01-26,KRT-020,0.0,KRT
2026-01-26,KRT-021,0.0,KRT
2026-01-26,KRT-022,0.0,KRT
2026-01-26,KRT-023,0.0,KRT
2026-01-26,KRT-024,0.0,KRT
2026-01-26,KRT-025,0.51,KRT
2026-01-26,KRT-026,0.0,KRT
2026-01-26,KRT-027,0.0,KRT
2026-01-26,KRT-028,0.0,KRT
2026-01-26,KRT-029,0.0,KRT
2026-01-26,KRT-030,0.0,KRT
2026-01-26,KRT-031,0.25,KRT
2026-01-26,KRT-032,0.0,KRT
2026-01-26,KRT-033,0.0,KRT
2026-01-26,KRT-034,0.0,KRT
2026-01-26,KRT-035,0.25,KRT
2026-01-26,KRT-036,0.25,KRT
2026-01-26,KRT-037,0.0,KRT
2026-01-26,KRT-038,0.25,KRT
2026-01-26,KRT-039,0.0,KRT
2026-01-26,KRT-040,0.0,KRT
2026-01-26,KRT-041,0.0,KRT
2026-01-26,KRT-042,0.0,KRT
2026-01-26,KRT-043,0.0,KRT
2026-01-26,KRT-044,0.0,KRT
2026-01-26,KRT-045,0.0,KRT
2026-01-26,KRT-046,0.0,KRT
2026-01-26,KRT-047,0.0,KRT
2026-01-26,KRT-048,0.0,KRT
2026-01-26,KRT-049,0.0,KRT
2026-01-26,KRT-050,0.0,KRT
2026-01-26,KRT-051,0.25,KRT
2026-01-26,KRT-052,0.25,KRT
2026-01-26,KRT-053,0.0,KRT
2026-01-26,KRT-054,0.0,KRT
2026-01-26,KRT-055,0.0,KRT
2026-01-26,KRT-056,0.0,KRT
2026-01-26,KRT-057,0.0,KRT
2026-01-26,KRT-058,0.0,KRT
2026-01-26,KRT-059,0.0,KRT
2026-01-26,KRT-060,0.0,KRT
2026-01-26,KRT-061,0.0,KRT
2026-01-26,KRT-062,0.0,KRT
2026-01-26,KRT-063,0.0,KRT
2026-01-26,KRT-064,0.0,KRT
2026-01-26,KRT-065,0.0,KRT
2026-01-26,KRT-066,0.0,KRT
2026-01-26,KRT-067,0.0,KRT
2026-01-26,KRT-068,0.0,KRT
2026-01-26,KRT-069,0.0,KRT
2026-01-26,KRT-070,0.0,KRT
2026-01-26,KRT-071,0.0,KRT
2026-01-26,KRT-072,0.0,KRT
2026-01-26,KRT-073,0.0,KRT
2026-01-26,KRT-074,0.25,KRT
2026-01-26,RDM-101,0.0,RDM
2026-01-26,RDM-102,0.0,RDM
2026-01-26,RDM-103,0.0,RDM
2026-01-26,RDM-104,0.25,RDM
2026-01-26,RDM-105,0.0,RDM
2026-01-26,RDM-106,0.0,RDM
2026-01-26,RDM-107,0.0,RDM
2026-01-26,RDM-108,0.25,RDM
2026-01-26,RDM-109,0.0,RDM
2026-01-26,RDM-110,0.0,RDM
2026-01-26,RDM-112,0.0,RDM
2026-01-26,RDM-113,0.0,RDM
2026-01-26,RDM-114,0.0,RDM
2026-01-26,RDM-115,0.0,RDM
2026-01-26,RDM-116,0.0,RDM
2026-01-26,RDM-117,0.0,RDM
2026-01-26,RDM-118,0.0,RDM
2026-01-26,RDM-119,0.0,RDM
2026-01-26,RDM-120,0.0,RDM
2026-01-26,RDM-121,0.0,RDM
2026-01-26,RDM-122,0.0,RDM
2026-01-26,RDM-123,0.0,RDM
2026-01-26,RDM-124,0.0,RDM
2026-01-26,RDM-125,0.0,RDM
2026-01-26,RDM-126,0.0,RDM
2026-01-26,RDM-127,0.0,RDM
2026-01-26,RDM-128,0.0,RDM
2026-01-26,RDM-129,0.0,RDM
2026-01-26,RDM-130,0.0,RDM
2026-01-26,RDM-131,0.0,RDM
2026-01-26,RDM-132,0.0,RDM
2026-01-26,RDM-133,0.0,RDM
2026-01-27,KRT-001,0.0,KRT
2026-01-27,KRT-002,0.0,KRT
2026-01-27,KRT-003,0.0,KRT
2026-01-27,KRT-004,0.0,KRT
2026-01-27,KRT-005,0.0,KRT
2026-01-27,KRT-006,0.0,KRT
2026-01-27,KRT-007,0.0,KRT
2026-01-27,KRT-008,0.0,KRT
2026-01-27,KRT-009,0.0,KRT
2026-01-27,KRT-010,0.0,KRT
2026-01-27,KRT-011,0.0,KRT
2026-01-27,KRT-012,0.0,KRT
2026-01-27,KRT-013,0.0,KRT
2026-01-27,KRT-014,0.0,KRT
2026-01-27,KRT-015,0.0,KRT
2026-01-27,KRT-016,0.0,KRT
2026-01-27,KRT-017,0.0,KRT
2026-01-27,KRT-018,0.25,KRT
2026-01-27,KRT-019,0.0,KRT
2026-01-27,KRT-020,0.0,KRT
2026-01-27,KRT-021,0.25,KRT
2026-01-27,KRT-022,0.0,KRT
2026-01-27,KRT-023,0.0,KRT
2026-01-27,KRT-024,0.0,KRT
2026-01-27,KRT-025,0.0,KRT
2026-01-27,KRT-026,0.0,KRT
2026-01-27,KRT-027,0.0,KRT
2026-01-27,KRT-028,0.0,KRT
2026-01-27,KRT-029,0.25,KRT
2026-01-27,KRT-030,0.0,KRT
2026-01-27,KRT-031,0.0,KRT
2026-01-27,KRT-032,0.0,KRT
2026-01-27,KRT-033,0.0,KRT
2026-01-27,KRT-034,0.0,KRT
2026-01-27,KRT-035,0.0,KRT
2026-01-27,KRT-036,0.0,KRT
2026-01-27,KRT-037,0.0,KRT
2026-01-27,KRT-038,0.0,KRT
2026-01-27,KRT-039,0.0,KRT
2026-01-27,KRT-040,0.0,KRT
2026-01-27,KRT-041,0.0,KRT
2026-01-27,KRT-042,0.0,KRT
2026-01-27,KRT-043,0.0,KRT
2026-01-27,KRT-044,0.0,KRT
2026-01-27,KRT-045,0.0,KRT
2026-01-27,KRT-046,0.0,KRT
2026-01-27,KRT-047,0.0,KRT
2026-01-27,KRT-048,0.25,KRT
2026-01-27,KRT-049,0.0,KRT
2026-01-27,KRT-050,0.0,KRT
2026-01-27,KRT-051,0.0,KRT
2026-01-27,KRT-052,0.0,KRT
2026-01-27,KRT-053,0.0,KRT
2026-01-27,KRT-054,0.0,KRT
2026-01-27,KRT-055,0.0,KRT
2026-01-27,KRT-056,0.0,KRT
2026-01-27,KRT-057,0.0,KRT
2026-01-27,KRT-058,0.0,KRT
2026-01-27,KRT-059,0.0,KRT
2026-01-27,KRT-060,0.0,KRT
2026-01-27,KRT-061,0.0,KRT
2026-01-27,KRT-062,0.0,KRT
2026-01-27,KRT-063,0.0,KRT
2026-01-27,KRT-064,0.0,KRT
2026-01-27,KRT-065,0.0,KRT
2026-01-27,KRT-066,0.0,KRT
2026-01-27,KRT-067,0.0,KRT
2026-01-27,KRT-068,0.0,KRT
2026-01-27,KRT-069,0.0,KRT
2026-01-27,KRT-070,0.0,KRT
2026-01-27,KRT-071,0.0,KRT
2026-01-27,KRT-072,0.0,KRT
2026-01-27,KRT-073,0.0,KRT
2026-01-27,KRT-074,0.0,KRT
2026-01-27,RDM-101,0.0,RDM
2026-01-27,RDM-102,0.0,RDM
2026-01-27,RDM-103,0.0,RDM
2026-01-27,RDM-104,0.0,RDM
2026-01-27,RDM-105,0.0,RDM
2026-01-27,RDM-106,0.0,RDM
2026-01-27,RDM-107,0.0,RDM
2026-01-27,RDM-108,0.0,RDM
2026-01-27,RDM-109,0.0,RDM
2026-01-27,RDM-110,0.0,RDM
2026-01-27,RDM-112,0.0,RDM
2026-01-27,RDM-113,0.0,RDM
2026-01-27,RDM-114,0.0,RDM
2026-01-27,RDM-115,0.0,RDM
2026-01-27,RDM-116,0.0,RDM
2026-01-27,RDM-117,0.0,RDM
2026-01-27,RDM-118,0.0,RDM
2026-01-27,RDM-119,0.0,RDM
2026-01-27,RDM-120,0.0,RDM
2026-01-27,RDM-121,0.0,RDM
2026-01-27,RDM-122,0.0,RDM
2026-01-27,RDM-123,0.0,RDM
2026-01-27,RDM-124,0.0,RDM
2026-01-27,RDM-125,0.0,RDM
2026-01-27,RDM-126,0.0,RDM
2026-01-27,RDM-127,0.0,RDM
2026-01-27,RDM-128,0.0,RDM
2026-01-27,RDM-129,0.0,RDM
2026-01-27,RDM-130,0.0,RDM
2026-01-27,RDM-131,0.0,RDM
2026-01-27,RDM-132,0.0,RDM
2026-01-27,RDM-133,0.0,RDM
2026-01-28,KRT-001,0.0,KRT
2026-01-28,KRT-002,0.0,KRT
2026-01-28,KRT-003,0.0,KRT
2026-01-28,KRT-004,0.0,KRT
2026-01-28,KRT-005,0.0,KRT
2026-01-28,KRT-006,0.0,KRT
2026-01-28,KRT-007,0.0,KRT
2026-01-28,KRT-008,0.0,KRT
2026-01-28,KRT-009,0.0,KRT
2026-01-28,KRT-010,0.0,KRT
2026-01-28,KRT-011,0.76,KRT
2026-01-28,KRT-012,0.0,KRT
2026-01-28,KRT-013,0.0,KRT
2026-01-28,KRT-014,0.0,KRT
2026-01-28,KRT-015,0.0,KRT
2026-01-28,KRT-016,0.0,KRT
2026-01-28,KRT-017,0.25,KRT
2026-01-28,KRT-018,0.5,KRT
2026-01-28,KRT-019,0.0,KRT
2026-01-28,KRT-020,0.0,KRT
2026-01-28,KRT-021,0.0,KRT
2026-01-28,KRT-022,0.0,KRT
2026-01-28,KRT-023,0.0,KRT
2026-01-28,KRT-024,0.0,KRT
2026-01-28,KRT-025,0.0,KRT
2026-01-28,KRT-026,0.0,KRT
2026-01-28,KRT-027,0.0,KRT
2026-01-28,KRT-028,0.0,KRT
2026-01-28,KRT-029,0.25,KRT
2026-01-28,KRT-030,0.0,KRT
2026-01-28,KRT-031,0.0,KRT
2026-01-28,KRT-032,0.0,KRT
2026-01-28,KRT-033,0.0,KRT
2026-01-28,KRT-034,0.0,KRT
2026-01-28,KRT-035,0.0,KRT
2026-01-28,KRT-036,0.0,KRT
2026-01-28,KRT-037,0.0,KRT
2026-01-28,KRT-038,0.0,KRT
2026-01-28,KRT-039,0.0,KRT
2026-01-28,KRT-040,0.0,KRT
2026-01-28,KRT-041,0.0,KRT
2026-01-28,KRT-042,0.0,KRT
2026-01-28,KRT-043,0.0,KRT
2026-01-28,KRT-044,0.0,KRT
2026-01-28,KRT-045,0.0,KRT
2026-01-28,KRT-046,0.0,KRT
2026-01-28,KRT-047,0.0,KRT
2026-01-28,KRT-048,0.0,KRT
2026-01-28,KRT-049,0.51,KRT
2026-01-28,KRT-050,0.0,KRT
2026-01-28,KRT-051,0.51,KRT
2026-01-28,KRT-052,0.0,KRT
2026-01-28,KRT-053,0.0,KRT
2026-01-28,KRT-054,0.0,KRT
2026-01-28,KRT-055,0.0,KRT
2026-01-28,KRT-056,0.0,KRT
2026-01-28,KRT-057,0.0,KRT
2026-01-28,KRT-058,0.0,KRT
2026-01-28,KRT-059,0.0,KRT
2026-01-28,KRT-060,0.0,KRT
2026-01-28,KRT-061,0.0,KRT
2026-01-28,KRT-062,0.0,KRT
2026-01-28,KRT-063,0.3,KRT
2026-01-28,KRT-064,0.0,KRT
2026-01-28,KRT-065,0.3,KRT
2026-01-28,KRT-066,0.25,KRT
2026-01-28,KRT-067,0.0,KRT
2026-01-28,KRT-068,0.0,KRT
2026-01-28,KRT-069,0.0,KRT
2026-01-28,KRT-070,0.0,KRT
2026-01-28,KRT-071,0.0,KRT
2026-01-28,KRT-072,0.0,KRT
2026-01-28,KRT-073,0.0,KRT
2026-01-28,KRT-074,0.0,KRT
2026-01-28,RDM-101,3.75,RDM
2026-01-28,RDM-102,4.75,RDM
2026-01-28,RDM-103,3.3,RDM
2026-01-28,RDM-104,2.03,RDM
2026-01-28,RDM-105,1.52,RDM
2026-01-28,RDM-106,0.0,RDM
2026-01-28,RDM-107,0.0,RDM
2026-01-28,RDM-108,0.0,RDM
2026-01-28,RDM-109,0.51,RDM
2026-01-28,RDM-110,0.0,RDM
2026-01-28,RDM-112,0.0,RDM
2026-01-28,RDM-113,0.0,RDM
2026-01-28,RDM-114,0.0,RDM
2026-01-28,RDM-115,0.25,RDM
2026-01-28,RDM-116,0.0,RDM
2026-01-28,RDM-117,0.0,RDM
2026-01-28,RDM-118,0.0,RDM
2026-01-28,RDM-119,0.0,RDM
2026-01-28,RDM-120,0.0,RDM
2026-01-28,RDM-121,0.0,RDM
2026-01-28,RDM-122,0.0,RDM
2026-01-28,RDM-123,0.0,RDM
2026-01-28,RDM-124,0.0,RDM
2026-01-28,RDM-125,0.0,RDM
2026-01-28,RDM-126,0.0,RDM
2026-01-28,RDM-127,0.25,RDM
2026-01-28,RDM-128,0.0,RDM
2026-01-28,RDM-129,0.0,RDM
2026-01-28,RDM-130,0.25,RDM
2026-01-28,RDM-131,0.0,RDM
2026-01-28,RDM-132,0.0,RDM
2026-01-28,RDM-133,0.0,RDM
2026-01-29,KRT-001,0.0,KRT
2026-01-29,KRT-002,0.0,KRT
2026-01-29,KRT-003,0.51,KRT
2026-01-29,KRT-004,0.0,KRT
2026-01-29,KRT-005,0.0,KRT
2026-01-29,KRT-006,0.0,KRT
2026-01-29,KRT-007,0.0,KRT
2026-01-29,KRT-008,0.0,KRT
2026-01-29,KRT-009,0.0,KRT
2026-01-29,KRT-010,0.0,KRT
2026-01-29,KRT-011,0.0,KRT
2026-01-29,KRT-012,0.25,KRT
2026-01-29,KRT-013,0.0,KRT
2026-01-29,KRT-014,0.0,KRT
2026-01-29,KRT-015,0.0,KRT
2026-01-29,KRT-016,0.0,KRT
2026-01-29,KRT-017,0.0,KRT
2026-01-29,KRT-018,0.0,KRT
2026-01-29,KRT-019,0.0,KRT
2026-01-29,KRT-020,0.0,KRT
2026-01-29,KRT-021,0.0,KRT
2026-01-29,KRT-022,0.0,KRT
2026-01-29,KRT-023,0.0,KRT
2026-01-29,KRT-024,0.0,KRT
2026-01-29,KRT-025,0.51,KRT
2026-01-29,KRT-026,0.0,KRT
2026-01-29,KRT-027,0.0,KRT
2026-01-29,KRT-028,0.51,KRT
2026-01-29,KRT-029,0.0,KRT
2026-01-29,KRT-030,0.0,KRT
2026-01-29,KRT-031,0.0,KRT
2026-01-29,KRT-032,0.0,KRT
2026-01-29,KRT-033,0.0,KRT
2026-01-29,KRT-034,0.0,KRT
2026-01-29,KRT-035,0.0,KRT
2026-01-29,KRT-036,0.0,KRT
2026-01-29,KRT-037,0.0,KRT
2026-01-29,KRT-038,0.0,KRT
2026-01-29,KRT-039,0.0,KRT
2026-01-29,KRT-040,0.0,KRT
2026-01-29,KRT-041,0.0,KRT
2026-01-29,KRT-042,0.0,KRT
2026-01-29,KRT-043,0.0,KRT
2026-01-29,KRT-044,0.0,KRT
2026-01-29,KRT-045,0.0,KRT
2026-01-29,KRT-046,0.0,KRT
2026-01-29,KRT-047,0.0,KRT
2026-01-29,KRT-048,0.0,KRT
2026-01-29,KRT-049,0.0,KRT
2026-01-29,KRT-050,0.0,KRT
2026-01-29,KRT-051,0.0,KRT
2026-01-29,KRT-052,0.0,KRT
2026-01-29,KRT-053,0.0,KRT
2026-01-29,KRT-054,0.0,KRT
2026-01-29,KRT-055,0.0,KRT
2026-01-29,KRT-056,0.0,KRT
2026-01-29,KRT-057,0.0,KRT
2026-01-29,KRT-058,0.0,KRT
2026-01-29,KRT-059,0.0,KRT
2026-01-29,KRT-060,0.51,KRT
2026-01-29,KRT-061,0.0,KRT
2026-01-29,KRT-062,0.0,KRT
2026-01-29,KRT-063,0.6,KRT
2026-01-29,KRT-064,0.0,KRT
2026-01-29,KRT-065,0.0,KRT
2026-01-29,KRT-066,0.0,KRT
2026-01-29,KRT-067,0.0,KRT
2026-01-29,KRT-068,0.0,KRT
2026-01-29,KRT-069,0.0,KRT
2026-01-29,KRT-070,0.39,KRT
2026-01-29,KRT-071,0.0,KRT
2026-01-29,KRT-072,1.52,KRT
2026-01-29,KRT-073,0.0,KRT
2026-01-29,KRT-074,0.0,KRT
2026-01-29,RDM-101,0.5,RDM
2026-01-29,RDM-102,0.5,RDM
2026-01-29,RDM-103,0.51,RDM
2026-01-29,RDM-104,0.51,RDM
2026-01-29,RDM-105,0.0,RDM
2026-01-29,RDM-106,0.0,RDM
2026-01-29,RDM-107,0.0,RDM
2026-01-29,RDM-108,0.0,RDM
2026-01-29,RDM-109,0.25,RDM
2026-01-29,RDM-110,0.3,RDM
2026-01-29,RDM-112,0.51,RDM
2026-01-29,RDM-113,0.3,RDM
2026-01-29,RDM-114,0.0,RDM
2026-01-29,RDM-115,1.02,RDM
2026-01-29,RDM-116,0.25,RDM
2026-01-29,RDM-117,0.9,RDM
2026-01-29,RDM-118,0.0,RDM
2026-01-29,RDM-119,0.25,RDM
2026-01-29,RDM-120,0.0,RDM
2026-01-29,RDM-121,0.0,RDM
2026-01-29,RDM-122,0.0,RDM
2026-01-29,RDM-123,0.0,RDM
2026-01-29,RDM-124,0.0,RDM
2026-01-29,RDM-125,0.0,RDM
2026-01-29,RDM-126,0.0,RDM
2026-01-29,RDM-127,0.0,RDM
2026-01-29,RDM-128,0.0,RDM
2026-01-29,RDM-129,0.0,RDM
2026-01-29,RDM-130,0.51,RDM
2026-01-29,RDM-131,1.02,RDM
2026-01-29,RDM-132,2.4,RDM
2026-01-29,RDM-133,0.51,RDM
2026-01-30,KRT-001,1.27,KRT
2026-01-30,KRT-002,1.01,KRT
2026-01-30,KRT-003,1.52,KRT
2026-01-30,KRT-004,0.76,KRT
2026-01-30,KRT-005,0.5,KRT
2026-01-30,KRT-006,0.0,KRT
2026-01-30,KRT-007,0.76,KRT
2026-01-30,KRT-008,0.51,KRT
2026-01-30,KRT-009,0.51,KRT
2026-01-30,KRT-010,0.51,KRT
2026-01-30,KRT-011,1.27,KRT
2026-01-30,KRT-012,0.9,KRT
2026-01-30,KRT-013,1.78,KRT
2026-01-30,KRT-014,2.03,KRT
2026-01-30,KRT-015,0.0,KRT
2026-01-30,KRT-016,0.0,KRT
2026-01-30,KRT-017,0.0,KRT
2026-01-30,KRT-018,0.25,KRT
2026-01-30,KRT-019,0.0,KRT
2026-01-30,KRT-020,0.0,KRT
2026-01-30,KRT-021,0.0,KRT
2026-01-30,KRT-022,0.51,KRT
2026-01-30,KRT-023,0.25,KRT
2026-01-30,KRT-024,0.0,KRT
2026-01-30,KRT-025,0.25,KRT
2026-01-30,KRT-026,1.06,KRT
2026-01-30,KRT-027,1.05,KRT
2026-01-30,KRT-028,3.05,KRT
2026-01-30,KRT-029,2.46,KRT
2026-01-30,KRT-030,1.07,KRT
2026-01-30,KRT-031,1.02,KRT
2026-01-30,KRT-032,1.52,KRT
2026-01-30,KRT-033,1.25,KRT
2026-01-30,KRT-034,2.54,KRT
2026-01-30,KRT-035,0.0,KRT
2026-01-30,KRT-036,0.0,KRT
2026-01-30,KRT-037,0.0,KRT
2026-01-30,KRT-038,0.0,KRT
2026-01-30,KRT-039,0.0,KRT
2026-01-30,KRT-040,0.0,KRT
2026-01-30,KRT-041,0.0,KRT
2026-01-30,KRT-042,0.0,KRT
2026-01-30,KRT-043,0.0,KRT
2026-01-30,KRT-044,0.0,KRT
2026-01-30,KRT-045,0.0,KRT
2026-01-30,KRT-046,0.0,KRT
2026-01-30,KRT-047,0.0,KRT
2026-01-30,KRT-048,0.0,KRT
2026-01-30,KRT-049,0.0,KRT
2026-01-30,KRT-050,0.0,KRT
2026-01-30,KRT-051,0.0,KRT
2026-01-30,KRT-052,0.25,KRT
2026-01-30,KRT-053,0.0,KRT
2026-01-30,KRT-054,0.0,KRT
2026-01-30,KRT-055,0.0,KRT
2026-01-30,KRT-056,0.0,KRT
2026-01-30,KRT-057,0.0,KRT
2026-01-30,KRT-058,0.5,KRT
2026-01-30,KRT-059,0.25,KRT
2026-01-30,KRT-060,0.25,KRT
2026-01-30,KRT-061,0.76,KRT
2026-01-30,KRT-062,0.0,KRT
2026-01-30,KRT-063,0.0,KRT
2026-01-30,KRT-064,0.0,KRT
2026-01-30,KRT-065,0.0,KRT
2026-01-30,KRT-066,0.25,KRT
2026-01-30,KRT-067,0.51,KRT
2026-01-30,KRT-068,0.0,KRT
2026-01-30,KRT-069,0.0,KRT
2026-01-30,KRT-070,0.59,KRT
2026-01-30,KRT-071,0.0,KRT
2026-01-30,KRT-072,0.57,KRT
2026-01-30,KRT-073,0.0,KRT
2026-01-30,KRT-074,0.0,KRT
2026-01-30,RDM-101,2.25,RDM
2026-01-30,RDM-102,7.0,RDM
2026-01-30,RDM-103,0.25,RDM
2026-01-30,RDM-104,2.54,RDM
2026-01-30,RDM-105,0.76,RDM
2026-01-30,RDM-106,0.76,RDM
2026-01-30,RDM-107,2.4,RDM
2026-01-30,RDM-108,0.76,RDM
2026-01-30,RDM-109,6.35,RDM
2026-01-30,RDM-110,3.0,RDM
2026-01-30,RDM-112,8.64,RDM
2026-01-30,RDM-113,10.8,RDM
2026-01-30,RDM-114,11.0,RDM
2026-01-30,RDM-115,10.92,RDM
2026-01-30,RDM-116,14.99,RDM
2026-01-30,RDM-117,15.3,RDM
2026-01-30,RDM-118,15.7,RDM
2026-01-30,RDM-119,14.99,RDM
2026-01-30,RDM-120,17.78,RDM
2026-01-30,RDM-121,18.29,RDM
2026-01-30,RDM-122,18.03,RDM
2026-01-30,RDM-123,15.49,RDM
2026-01-30,RDM-124,12.9,RDM
2026-01-30,RDM-125,19.5,RDM
2026-01-30,RDM-126,18.3,RDM
2026-01-30,RDM-127,18.8,RDM
2026-01-30,RDM-128,16.26,RDM
2026-01-30,RDM-129,21.08,RDM
2026-01-30,RDM-130,9.14,RDM
2026-01-30,RDM-131,10.67,RDM
2026-01-30,RDM-132,16.8,RDM
2026-01-30,RDM-133,18.03,RDM
2026-01-31,KRT-001,12.45,KRT
2026-01-31,KRT-002,9.98,KRT
2026-01-31,KRT-003,11.18,KRT
2026-01-31,KRT-004,11.43,KRT
2026-01-31,KRT-005,9.25,KRT
2026-01-31,KRT-006,9.02,KRT
2026-01-31,KRT-007,6.1,KRT
2026-01-31,KRT-008,9.14,KRT
2026-01-31,KRT-009,10.92,KRT
2026-01-31,KRT-010,10.67,KRT
2026-01-31,KRT-011,9.91,KRT
2026-01-31,KRT-012,8.55,KRT
2026-01-31,KRT-013,11.68,KRT
2026-01-31,KRT-014,16.26,KRT
2026-01-31,KRT-015,8.38,KRT
2026-01-31,KRT-016,6.3,KRT
2026-01-31,KRT-017,4.83,KRT
2026-01-31,KRT-018,4.75,KRT
2026-01-31,KRT-019,9.65,KRT
2026-01-31,KRT-020,5.33,KRT
2026-01-31,KRT-021,8.38,KRT
2026-01-31,KRT-022,17.02,KRT
2026-01-31,KRT-023,14.22,KRT
2026-01-31,KRT-024,11.12,KRT
2026-01-31,KRT-025,16.38,KRT
2026-01-31,KRT-026,18.0,KRT
2026-01-31,KRT-027,17.96,KRT
2026-01-31,KRT-028,18.1,KRT
2026-01-31,KRT-029,20.71,KRT
2026-01-31,KRT-030,17.64,KRT
2026-01-31,KRT-031,19.85,KRT
2026-01-31,KRT-032,24.38,KRT
2026-01-31,KRT-033,15.49,KRT
2026-01-31,KRT-034,18.8,KRT
2026-01-31,KRT-035,14.99,KRT
2026-01-31,KRT-036,16.76,KRT
2026-01-31,KRT-037,16.0,KRT
2026-01-31,KRT-038,17.53,KRT
2026-01-31,KRT-039,17.53,KRT
2026-01-31,KRT-040,21.34,KRT
2026-01-31,KRT-041,17.92,KRT
2026-01-31,KRT-042,17.02,KRT
2026-01-31,KRT-043,16.0,KRT
2026-01-31,KRT-044,26.16,KRT
2026-01-31,KRT-045,17.23,KRT
2026-01-31,KRT-046,15.24,KRT
2026-01-31,KRT-047,13.46,KRT
2026-01-31,KRT-048,8.38,KRT
2026-01-31,KRT-049,6.86,KRT
2026-01-31,KRT-050,18.8,KRT
2026-01-31,KRT-051,21.08,KRT
2026-01-31,KRT-052,16.51,KRT
2026-01-31,KRT-053,23.0,KRT
2026-01-31,KRT-054,22.61,KRT
2026-01-31,KRT-055,13.72,KRT
2026-01-31,KRT-056,21.84,KRT
2026-01-31,KRT-057,4.75,KRT
2026-01-31,KRT-058,11.75,KRT
2026-01-31,KRT-059,6.35,KRT
2026-01-31,KRT-060,11.54,KRT
2026-01-31,KRT-061,8.02,KRT
2026-01-31,KRT-062,12.26,KRT
2026-01-31,KRT-063,24.3,KRT
2026-01-31,KRT-064,23.1,KRT
2026-01-31,KRT-065,18.9,KRT
2026-01-31,KRT-066,11.18,KRT
2026-01-31,KRT-067,14.99,KRT
2026-01-31,KRT-068,12.3,KRT
2026-01-31,KRT-069,2.6,KRT
2026-01-31,KRT-070,2.59,KRT
2026-01-31,KRT-071,2.86,KRT
2026-01-31,KRT-072,3.57,KRT
2026-01-31,KRT-073,24.89,KRT
2026-01-31,KRT-074,28.96,KRT
2026-01-31,RDM-101,0.25,RDM
2026-01-31,RDM-102,0.25,RDM
2026-01-31,RDM-103,0.25,RDM
2026-01-31,RDM-104,0.51,RDM
2026-01-31,RDM-105,0.76,RDM
2026-01-31,RDM-106,0.76,RDM
2026-01-31,RDM-107,0.6,RDM
2026-01-31,RDM-108,0.76,RDM
2026-01-31,RDM-109,0.51,RDM
